VendorNumber,VendorName,Brand,Description,PurchasePrice,actual_price,Volume,total_purchase_qty,total_purchase_dollars,total_sales_dollars,total_sales_price,total_sales_qty,excisetax,freightcost,grossprofit,profitmargin,stockturnover,sales_to_purchase_ratio,unit_purchase_price,order_size,unsold_inventory_value
12546,JIM BEAM BRANDS COMPANY,887,DeKuyper Razzmatazz,10.15,12.99,1000.0,325.0,3298.7499999999995,4611.450000000003,3208.5300000000016,355.0,372.7499999999998,123880.96999999999,1312.700000000003,28.466100684166634,1.0923076923076922,1.3979386131110279,10.149999999999999,Medium,-3278.25
9552,M S WALKER INC,24885,Passadouro 12 Tinto Douro,9.45,13.99,750.0,349.0,3298.05,4770.650000000002,3377.6400000000017,335.0,37.05999999999999,55551.819999999985,1472.6000000000022,30.867911081299226,0.9598853868194842,1.4465062688558397,9.450000000000001,Medium,-2816.7499999999995
480,BACARDI USA INC,2184,Bonnie Rose Orange Peel,11.36,19.99,750.0,290.0,3294.4,8035.649999999988,3808.4700000000016,535.0,421.6100000000001,89286.26999999999,4741.249999999987,59.0026942437761,1.8448275862068966,2.4391846770276797,11.36,Medium,-5787.599999999999
1392,CONSTELLATION BRANDS INC,10722,R M Woodbridge Chard,3.92,7.99,750.0,840.0,3292.7999999999993,4971.590000000004,2565.2400000000025,741.0,82.4599999999999,79528.99,1678.7900000000045,33.767667888945056,0.8821428571428571,1.5098366132167167,3.919999999999999,Medium,-2064.72
7153,PINE STATE TRADING CO,3702,Kinky Vodka,0.71,0.99,50.0,4634.0,3290.1400000000003,7302.239999999978,2585.880000000019,7376.0,382.54999999999694,15884.819999999998,4012.0999999999776,54.94341462345786,1.5917134225291325,2.2194313919772344,0.7100000000000001,Large,-602.96
4848,LAIRD & CO,26535,Lazzaroni Sweet Marsala,6.12,8.99,750.0,537.0,3286.4400000000014,3335.2900000000022,2274.4700000000016,371.0,41.149999999999956,1043.69,48.85000000000082,1.464640256169652,0.6908752327746741,1.014864108275216,6.120000000000003,Medium,-1733.52
9552,M S WALKER INC,18609,Hacienda Monasterio Crianza,24.51,37.99,750.0,134.0,3284.3399999999997,4749.05,3549.29,95.0,10.509999999999998,55551.819999999985,1464.7100000000005,30.842168433686744,0.7089552238805971,1.4459678352423928,24.509999999999998,Medium,-2194.4500000000003
1392,CONSTELLATION BRANDS INC,19485,R Mondavi Rsv Cab Svgn,117.23,190.99,1500.0,28.0,3282.4399999999996,6289.63,4759.72,37.0,8.220000000000002,79528.99,3007.1900000000005,47.811874466383564,1.3214285714285714,1.9161446972374212,117.22999999999999,Small,-4309.51
12546,JIM BEAM BRANDS COMPANY,875,DeKuyper Creme de Cacao Dark,6.56,8.99,1000.0,499.0,3273.4400000000005,5411.980000000005,4593.890000000004,602.0,632.1000000000012,123880.96999999999,2138.5400000000045,39.51492799308206,1.2064128256513027,1.6533005034459174,6.560000000000001,Medium,-3450.12
4380,CHARLES JACQUIN ET CIE INC,4978,Jacquin Peach Brandy,7.24,10.49,750.0,452.0,3272.4800000000005,4459.1500000000015,1096.9400000000005,435.0,342.61,1675.3900000000008,1186.670000000001,26.61202247065025,0.9623893805309734,1.3626210091429132,7.240000000000001,Medium,-2697.4
9552,M S WALKER INC,27170,Damilano 11 Brunate Barolo,38.95,59.99,750.0,84.0,3271.8,4199.299999999999,2939.51,70.0,7.74,55551.819999999985,927.4999999999991,22.087014502417052,0.8333333333333334,1.2834830979888743,38.95,Small,-2642.5
7153,PINE STATE TRADING CO,12963,Redtree Pnt Nr,4.79,8.99,750.0,683.0,3271.5700000000006,6210.719999999999,3286.1800000000026,728.0,80.9599999999999,15884.819999999998,2939.1499999999987,47.32382074864104,1.0658857979502196,1.898391292254177,4.790000000000001,Medium,-2804.12
9165,ULTRA BEVERAGE COMPANY LLP,5549,Don Ramon Reposado Tequila,25.36,34.99,750.0,129.0,3271.44,8322.149999999992,5288.21,285.0,224.66000000000008,68054.70000000003,5050.709999999992,60.68996593428376,2.2093023255813953,2.5438797593720173,25.36,Medium,-7098.599999999999
10754,PERFECTA WINES,25252,Hauts de Smith Rouge P-Le 12,19.35,29.99,750.0,169.0,3270.1499999999996,3868.7100000000005,2039.3200000000002,129.0,14.360000000000005,28720.52,598.5600000000009,15.471823941313792,0.7633136094674556,1.183037475345168,19.349999999999998,Medium,-2327.15
10754,PERFECTA WINES,12428,Firesteed Citation Pnt Nr,41.37,59.99,750.0,79.0,3268.2299999999996,6134.119999999997,2709.61,88.0,9.820000000000006,28720.52,2865.8899999999976,46.72047498255657,1.1139240506329113,1.8768936090789197,41.37,Small,-3561.56
1128,BROWN-FORMAN CORP,2039,Herradura Reposado #14 BtB,38.88,48.99,750.0,84.0,3265.92,4115.16,489.90000000000003,84.0,66.13999999999999,68601.68000000001,849.2399999999998,20.636864666258415,1.0,1.2600308641975309,38.88,Small,-3181.92
17035,PERNOD RICARD USA,587,Malibu Mango Rum,12.49,16.99,1000.0,261.0,3259.8900000000003,3354.0200000000004,1060.3700000000003,198.0,207.89999999999995,123780.21999999997,94.13000000000011,2.8064829667086095,0.7586206896551724,1.02887520744565,12.490000000000002,Medium,-2212.02
7153,PINE STATE TRADING CO,24418,Hidlago Panesa Fino Sherry,9.26,13.99,750.0,352.0,3259.5199999999995,4280.940000000002,3371.590000000002,306.0,33.80999999999999,15884.819999999998,1021.4200000000028,23.85971305367518,0.8693181818181818,1.3133651580600834,9.259999999999998,Medium,-2481.56
3664,WILLIAM GRANT & SONS INC,4302,Flora de Cana Black 5 YO Rum,11.15,16.99,750.0,292.0,3255.8,9376.15999999998,5611.7300000000005,634.0,499.63,30234.42000000001,6120.35999999998,65.2757632122318,2.171232876712329,2.8798329135696235,11.15,Medium,-6777.1
8112,MOET HENNESSY USA INC,41485,Newton Unfiltered Chard,25.82,38.99,750.0,126.0,3253.3199999999997,5179.6900000000005,760.8100000000001,131.0,14.760000000000002,48347.26,1926.3700000000008,37.190835744996335,1.0396825396825398,1.59212435296866,25.819999999999997,Medium,-3256.42
3252,E & J GALLO WINERY,31873,Peter Vella Cab Svgn Cal B/B,10.45,15.99,5000.0,311.0,3249.95,5300.879999999999,1053.3800000000003,312.0,234.0,61966.909999999996,2050.9299999999994,38.69036839166326,1.0032154340836013,1.6310650933091277,10.45,Medium,-2949.3999999999996
10754,PERFECTA WINES,43097,Merriam Jones Vyd Cab Franc,23.68,35.99,750.0,137.0,3244.16,4246.82,2519.3,118.0,13.110000000000001,28720.52,1002.6599999999999,23.609665585073063,0.8613138686131386,1.3090661373051884,23.68,Medium,-2657.24
10754,PERFECTA WINES,26354,Le Cengle CdProvence Rose,8.78,12.99,750.0,369.0,3239.8199999999997,4728.359999999999,2286.240000000001,364.0,40.519999999999975,28720.52,1488.539999999999,31.48110549958124,0.986449864498645,1.459451451006537,8.78,Medium,-2826.9199999999996
10754,PERFECTA WINES,27100,La Maialina Gilfredo Verment,8.49,12.99,750.0,381.0,3234.6899999999996,4302.6900000000005,1587.7800000000007,331.0,36.89999999999999,28720.52,1068.000000000001,24.82168132029035,0.868766404199475,1.330170742791427,8.489999999999998,Medium,-2429.19
17035,PERNOD RICARD USA,995,Absolut Ruby Red,15.99,21.99,1000.0,202.0,3229.9800000000005,3880.120000000001,2831.6300000000006,188.0,197.39999999999986,123780.21999999997,650.1400000000003,16.75566735049432,0.9306930693069307,1.2012829800803722,15.990000000000002,Medium,-2804.12
9165,ULTRA BEVERAGE COMPANY LLP,3978,Square One Bergamot Organic,19.69,29.99,750.0,164.0,3229.16,9459.779999999992,5257.68,422.0,332.5800000000002,68054.70000000003,6230.619999999992,65.8643224261029,2.573170731707317,2.9294863060362424,19.689999999999998,Medium,-8145.18
6213,MHW LTD,833,Bols White Creme De Cacao,7.99,9.99,1000.0,404.0,3227.96,3786.2100000000028,2757.2400000000016,379.0,397.9499999999998,9621.580000000002,558.2500000000027,14.74429574693433,0.9381188118811881,1.1729420438914988,7.99,Medium,-2624.21
480,BACARDI USA INC,2679,Dewars Highlander Honey,14.28,22.99,750.0,226.0,3227.28,46676.5199999997,30697.67999999974,2348.0,1850.940000000005,89286.26999999999,43449.2399999997,93.08585987130141,10.389380530973451,14.463114449319457,14.280000000000001,Medium,-33303.439999999995
9165,ULTRA BEVERAGE COMPANY LLP,17059,Murai Nigori Genshu Sake,5.91,8.99,300.0,543.0,3209.129999999999,4502.160000000003,3034.7500000000027,484.0,20.469999999999985,68054.70000000003,1293.0300000000034,28.72021429713743,0.8913443830570903,1.402922287348909,5.909999999999998,Medium,-2317.44
9165,ULTRA BEVERAGE COMPANY LLP,24118,Cecchi La Mora Morellino,9.93,17.99,750.0,323.0,3207.3899999999994,5129.640000000003,3603.6300000000015,336.0,37.17999999999998,68054.70000000003,1922.2500000000036,37.4733899454933,1.0402476780185759,1.5993190725169075,9.929999999999998,Medium,-3013.48
9165,ULTRA BEVERAGE COMPANY LLP,24119,Cecchi La Mora Vermentino,8.55,15.99,750.0,375.0,3206.2499999999995,10349.199999999972,5524.8200000000015,780.0,86.69999999999985,68054.70000000003,7142.949999999972,69.01934449039531,2.08,3.2278206627680226,8.549999999999999,Medium,-6294.000000000001
9206,PHILLIPS PRODUCTS CO.,3730,UV Ruby Red Grapefruit Vodka,0.73,0.99,50.0,4383.0,3199.589999999999,5742.990000000022,2186.9100000000158,5801.0,300.3299999999969,2211.83,2543.400000000023,44.287035150679586,1.32352270134611,1.7949143484008963,0.7299999999999998,Large,148.27000000000044
8352,LUXCO INC,3940,Pearl Cucumber Vodka,6.15,10.99,750.0,520.0,3198.0,9384.809999999983,5387.730000000004,1119.0,881.6099999999994,10261.599999999997,6186.809999999983,65.92365748480785,2.151923076923077,2.9345872420262613,6.15,Medium,-6361.85
9165,ULTRA BEVERAGE COMPANY LLP,25811,La Croix Belle No 7 Rose 15,11.1,16.99,750.0,288.0,3196.8,4672.250000000002,2701.4100000000008,275.0,30.54999999999999,68054.70000000003,1475.4500000000016,31.579003692011366,0.9548611111111112,1.4615396646646652,11.100000000000001,Medium,-2764.5
6213,MHW LTD,2667,Damrak Amsterdam Gin,14.39,21.99,750.0,222.0,3194.58,7649.439999999993,5222.940000000002,456.0,359.6400000000003,9621.580000000002,4454.859999999993,58.23772720617454,2.054054054054054,2.394505694019243,14.389999999999999,Medium,-6339.84
8673,STE MICHELLE WINE ESTATES,28954,Anthology Conn Crk Cab Napa,25.15,38.99,750.0,127.0,3194.05,4164.9400000000005,1856.5300000000002,106.0,11.850000000000001,15919.700000000003,970.8900000000003,23.311020086723943,0.8346456692913385,1.3039683160877258,25.150000000000002,Medium,-2538.8999999999996
9552,M S WALKER INC,24304,Muga 2014 Rose Rioja,9.39,13.99,750.0,340.0,3192.600000000001,4490.790000000002,2168.450000000001,321.0,35.759999999999984,55551.819999999985,1298.190000000001,28.90783136151992,0.9441176470588235,1.4066246946062773,9.390000000000002,Medium,-2674.19
660,SAZERAC NORTH AMERICA INC.,106,Mr Boston Peach Schnapps,3.4,4.49,1000.0,939.0,3192.5999999999995,4216.110000000004,1935.1900000000028,939.0,985.9500000000021,17932.329999999994,1023.5100000000048,24.276169265033495,1.0,1.3205882352941192,3.3999999999999995,Medium,-2253.6
9165,ULTRA BEVERAGE COMPANY LLP,23148,Jekel Rsl Monterey,7.48,11.99,750.0,426.0,3186.48,4659.010000000003,2701.670000000002,399.0,44.349999999999966,68054.70000000003,1472.530000000003,31.606070817620097,0.9366197183098591,1.462118073862068,7.48,Medium,-2558.52
4425,MARTIGNETTI COMPANIES,16165,Garnet Pnt Nr Monterey Cnty,9.45,15.99,750.0,337.0,3184.65,6534.210000000001,4246.530000000002,379.0,41.95999999999998,144929.24,3349.560000000001,51.26189700055554,1.1246290801186944,2.0517827704771325,9.450000000000001,Medium,-3244.5499999999997
1392,CONSTELLATION BRANDS INC,43832,3 Blind Moose Pnt Grigio Cal,5.8,10.99,750.0,548.0,3178.3999999999996,7285.509999999991,4747.140000000004,749.0,83.03999999999985,79528.99,4107.1099999999915,56.3736787129521,1.3667883211678833,2.2921941857538357,5.799999999999999,Medium,-3796.2
4425,MARTIGNETTI COMPANIES,19315,Rombauer Cab Svgn Diamond,45.26,66.99,750.0,70.0,3168.2,5000.33,3133.5799999999995,67.0,7.42,144929.24,1832.13,36.640181748004636,0.9571428571428572,1.5782873555962378,45.26,Small,-2962.42
1392,CONSTELLATION BRANDS INC,38731,Hogue Lt Harvest Clmb Wh Rsl,6.84,9.99,750.0,463.0,3166.9199999999996,4711.530000000001,2477.6400000000012,447.0,49.72999999999996,79528.99,1544.610000000001,32.78361806037531,0.9654427645788337,1.4877325603425413,6.839999999999999,Medium,-2594.48
3252,E & J GALLO WINERY,10932,Bridlewood Blend 175 C C,9.33,13.99,750.0,339.0,3162.870000000001,4453.270000000002,2937.540000000002,373.0,41.339999999999975,61966.909999999996,1290.4000000000015,28.976459994565808,1.1002949852507375,1.4079838880510427,9.330000000000002,Medium,-3141.09
8004,SAZERAC CO INC,2582,Firefly Blackberry Moonshine,11.8,19.99,750.0,268.0,3162.4,9023.979999999983,5861.0899999999965,602.0,474.57000000000005,50293.62000000002,5861.579999999984,64.95559608953027,2.246268656716418,2.853522641032122,11.8,Medium,-6835.6
653,STATE WINE & SPIRITS,36419,Castellani Biagio Chianti,6.53,9.99,750.0,484.0,3160.5199999999995,5650.959999999999,2959.300000000002,504.0,56.09999999999996,8014.98,2490.4399999999996,44.071095884593056,1.0413223140495869,1.787984255755382,6.529999999999999,Medium,-2807.1200000000003
653,STATE WINE & SPIRITS,21685,Cameron Hughes Cam Col Cab S,9.39,13.99,750.0,336.0,3155.040000000001,9603.239999999983,5602.040000000003,676.0,75.07999999999988,8014.98,6448.1999999999825,67.14608819523404,2.011904761904762,3.0437775749277285,9.390000000000002,Medium,-6011.64
4425,MARTIGNETTI COMPANIES,20959,Dylans Ghost Stags Leap Red,30.32,49.99,750.0,104.0,3153.2799999999997,4949.01,2249.55,99.0,11.03,144929.24,1795.7300000000005,36.28463066350645,0.9519230769230769,1.5694800334889387,30.319999999999997,Medium,-2897.68
10754,PERFECTA WINES,13605,Neal Family Svgn Bl Napa Vly,11.91,19.99,750.0,264.0,3144.2399999999993,4903.350000000002,3446.130000000001,265.0,29.3,28720.52,1759.1100000000029,35.875676833185516,1.003787878787879,1.5594706510953373,11.909999999999997,Medium,-2892.15
3664,WILLIAM GRANT & SONS INC,2985,Gibsons 12YO Gold Canadian W,15.1,25.99,750.0,208.0,3140.8,11687.469999999976,6880.759999999989,553.0,435.88,30234.42000000001,8546.669999999976,73.12677594038739,2.6586538461538463,3.721176133469172,15.100000000000001,Medium,-8142.299999999999
9165,ULTRA BEVERAGE COMPANY LLP,17529,Dom Serene Evenstad Chard,28.75,49.99,750.0,109.0,3133.75,6222.589999999999,3229.27,141.0,15.66,68054.70000000003,3088.8399999999992,49.63913740098575,1.2935779816513762,1.9856689270043875,28.75,Medium,-3944.75
4425,MARTIGNETTI COMPANIES,26243,A Proper Pink,8.55,12.99,750.0,366.0,3129.3,4442.580000000003,3169.5600000000013,342.0,37.819999999999986,144929.24,1313.2800000000025,29.561200923787567,0.9344262295081968,1.4196721311475418,8.55,Medium,-2558.1000000000004
9552,M S WALKER INC,24558,Dom La Fage Cve Nicholas VdP,7.43,12.99,750.0,421.0,3128.0299999999997,5366.8499999999985,2531.389999999998,575.0,64.08999999999996,55551.819999999985,2238.819999999999,41.715717786038354,1.3657957244655583,1.7157284297145485,7.43,Medium,-3851.25
9815,WINE GROUP INC,15291,Flip Flop Cab Svgn,3.35,5.99,750.0,933.0,3125.550000000001,4978.600000000006,2879.1500000000037,840.0,93.28999999999982,27100.409999999996,1853.0500000000047,37.22030289639663,0.9003215434083601,1.5928716545887938,3.350000000000001,Medium,-1881.0
9552,M S WALKER INC,39974,Loimer Lois Gruner Veltliner,9.26,13.99,750.0,337.0,3120.6200000000003,4834.65,2741.1000000000013,335.0,37.209999999999994,55551.819999999985,1714.0299999999993,35.45303176031356,0.9940652818991098,1.5492594420339545,9.260000000000002,Medium,-2765.1
90057,WALPOLE MTN VIEW WINERY,24938,NH Barnett Hill Dry White,10.59,15.99,750.0,294.0,3113.4599999999996,3757.6500000000015,3038.1000000000013,235.0,25.97000000000001,46.739999999999995,644.1900000000019,17.143427408087543,0.7993197278911565,1.2069048582605852,10.589999999999998,Medium,-2194.65
4425,MARTIGNETTI COMPANIES,38622,Canella Bellini Cocktail Vnz,8.72,12.99,750.0,357.0,3113.04,4442.580000000003,2675.9400000000014,342.0,37.99999999999999,144929.24,1329.5400000000027,29.927204462271966,0.957983193277311,1.4270873487009492,8.72,Medium,-2625.2400000000002
3664,WILLIAM GRANT & SONS INC,1300,Ladyburn 41 Yr Old Scotch,1550.38,1999.99,750.0,2.0,3100.76,5999.97,5999.97,3.0,2.37,30234.42000000001,2899.21,48.32040826870801,1.5,1.934999806499052,1550.38,Small,-4649.14
9552,M S WALKER INC,33035,Cape Indaba Chard S Africa,5.88,8.99,750.0,527.0,3098.7599999999998,5071.530000000004,3319.4300000000026,547.0,60.549999999999926,55551.819999999985,1972.7700000000045,38.898912162601874,1.0379506641366223,1.6366320721837138,5.88,Medium,-2689.36
9552,M S WALKER INC,19583,Lokoya Mt Veeder Cab Svgn,221.08,324.99,750.0,14.0,3095.12,3574.8900000000003,1299.96,11.0,1.2300000000000002,55551.819999999985,479.77000000000044,13.420552800226032,0.7857142857142857,1.1550085295562047,221.07999999999998,Small,-2417.88
9165,ULTRA BEVERAGE COMPANY LLP,4583,Perc Coffee Liqueur,17.29,31.99,750.0,179.0,3094.9100000000003,6276.269999999999,3540.460000000001,273.0,215.06,68054.70000000003,3181.3599999999983,50.688705234159755,1.5251396648044693,2.027932960893854,17.290000000000003,Medium,-4541.17
7245,PROXIMO SPIRITS INC.,1995,Jose Cuervo R Rolling Stones,73.52,99.99,750.0,42.0,3087.84,4199.580000000001,2199.7799999999997,42.0,33.09,38994.78000000001,1111.7400000000007,26.472647264726483,1.0,1.360038084874864,73.52000000000001,Small,-3045.8399999999997
1392,CONSTELLATION BRANDS INC,40926,Taylor Madeira NY,3.28,4.99,750.0,941.0,3086.48,4670.640000000007,3168.6500000000046,936.0,103.6599999999998,79528.99,1584.1600000000067,33.91740746450175,0.9946865037194474,1.5132578212073322,3.28,Medium,-2129.08
4425,MARTIGNETTI COMPANIES,10021,Clayhouse Syrah Paso Robles,7.89,12.99,750.0,391.0,3084.9900000000007,5424.219999999998,3670.430000000002,378.0,41.90999999999996,144929.24,2339.2299999999977,43.12564755854295,0.9667519181585678,1.7582617771856626,7.8900000000000015,Medium,-2591.42
10754,PERFECTA WINES,15552,Senda 66 Tempranillo,8.05,11.99,750.0,383.0,3083.15,5003.860000000002,3233.3300000000017,414.0,45.90999999999996,28720.52,1920.7100000000023,38.384567114187874,1.080939947780679,1.6229700144332913,8.05,Medium,-2949.7000000000003
7153,PINE STATE TRADING CO,2851,Mother's Apple Pie Liqueur,4.5,5.99,750.0,684.0,3078.0,6337.949999999996,3155.4900000000025,705.0,555.3199999999997,15884.819999999998,3259.949999999996,51.43540103661276,1.030701754385965,2.0591130604288486,4.5,Medium,-2488.5
9552,M S WALKER INC,16468,Gerard Bertrand Chard Rsv Sp,7.79,13.99,750.0,395.0,3077.05,4734.160000000003,2877.6600000000017,384.0,42.57999999999997,55551.819999999985,1657.1100000000024,35.00325295300542,0.9721518987341772,1.5385385352854202,7.79,Medium,-2596.36
4425,MARTIGNETTI COMPANIES,24992,Buglioni L'Amarone,36.18,54.99,750.0,85.0,3075.3,4289.22,3134.4300000000003,78.0,8.63,144929.24,1213.92,28.301649250912753,0.9176470588235294,1.3947322212467077,36.18,Small,-2737.04
7153,PINE STATE TRADING CO,1048,Mother's Holiday Nog,5.11,6.49,750.0,601.0,3071.11,6104.210000000003,2166.5900000000015,679.0,534.6600000000001,15884.819999999998,3033.1000000000026,49.68865750031537,1.1297836938435941,1.98762336744695,5.11,Medium,-2868.69
9552,M S WALKER INC,27433,Emilio Lustau Fino Sherry,10.88,15.99,750.0,282.0,3068.16,3715.720000000001,2731.330000000001,228.0,25.190000000000005,55551.819999999985,647.5600000000013,17.427577966046986,0.8085106382978723,1.2110580934501465,10.879999999999999,Medium,-2198.6400000000003
3252,E & J GALLO WINERY,24033,Canyon Rd Svgn Bl,3.15,4.79,750.0,973.0,3064.9499999999994,4536.13,354.46000000000015,947.0,106.49000000000002,61966.909999999996,1471.1800000000007,32.43249201411778,0.9732785200411099,1.4800013050783867,3.1499999999999995,Medium,-2010.0499999999997
17035,PERNOD RICARD USA,15745,Sandeman 10 Yr Tawny Port,14.28,23.99,750.0,214.0,3055.920000000001,6569.689999999998,5285.160000000002,231.0,25.490000000000002,123780.21999999997,3513.769999999997,53.48456319856793,1.0794392523364487,2.1498239482708956,14.280000000000005,Medium,-3084.68
1392,CONSTELLATION BRANDS INC,42603,3 Blind Moose Merlot Cal,5.99,10.99,750.0,509.0,3048.91,6951.849999999993,3755.150000000003,715.0,79.47999999999988,79528.99,3902.9399999999932,56.14246567460456,1.4047151277013752,2.280109940929707,5.989999999999999,Medium,-3773.8500000000004
9165,ULTRA BEVERAGE COMPANY LLP,15404,Dom Serene Rose,16.21,23.99,750.0,188.0,3047.48,5676.66,2736.870000000001,234.0,26.060000000000002,68054.70000000003,2629.18,46.31561516807418,1.2446808510638299,1.8627390499691547,16.21,Medium,-3605.1400000000003
7153,PINE STATE TRADING CO,19977,Hideyoshi Namacho Honjozo Sa,7.58,10.99,300.0,402.0,3047.1600000000003,4437.560000000003,3391.990000000002,394.0,16.430000000000003,15884.819999999998,1390.4000000000028,31.33253409531368,0.9800995024875622,1.456293729242968,7.580000000000001,Medium,-2584.52
4425,MARTIGNETTI COMPANIES,41985,Ridge Estate Cab Svgn,33.1,47.99,750.0,92.0,3045.2,5206.009999999998,3159.4,99.0,11.000000000000004,144929.24,2160.8099999999986,41.506067026379114,1.076086956521739,1.7095790095888608,33.1,Medium,-3184.9
1392,CONSTELLATION BRANDS INC,6394,Taylor Dry Sherry,9.14,13.99,3000.0,333.0,3043.619999999999,4183.010000000002,2350.320000000001,299.0,134.55000000000007,79528.99,1139.390000000003,27.238519630600987,0.8978978978978979,1.3743535658196502,9.139999999999997,Medium,-2399.86
8004,SAZERAC CO INC,1059,Old St Nick's Egg Nog,3.4,4.49,750.0,895.0,3043.0,5552.730000000001,1629.2800000000018,927.0,729.8900000000001,50293.62000000002,2509.7300000000014,45.19812776778271,1.035754189944134,1.8247551758133425,3.4,Medium,-2256.7999999999997
9165,ULTRA BEVERAGE COMPANY LLP,24429,Baracchi O'Lillo,8.1,11.99,750.0,375.0,3037.499999999999,18596.48999999992,8596.82999999996,1551.0,172.8299999999998,68054.70000000003,15558.989999999922,83.66627250626321,4.136,6.122301234567877,8.099999999999998,Medium,-12188.099999999999
90010,VINEXTRA INC,18126,Monte Velho White Alentejo,7.53,10.99,750.0,403.0,3034.59,3835.5100000000025,2549.680000000001,349.0,38.66,524.9400000000002,800.9200000000023,20.881708038826694,0.8660049627791563,1.2639302179207084,7.53,Medium,-2224.9700000000003
1392,CONSTELLATION BRANDS INC,8268,Paul Masson Chablis Carafe,3.03,4.49,1000.0,999.0,3026.9700000000003,5159.6,575.4500000000002,940.0,140.99999999999994,79528.99,2132.63,41.33324288704551,0.9409409409409409,1.7045428266550378,3.0300000000000002,Medium,-1849.1999999999998
90032,LABELLE VYDS AND WINERY,22566,LaBelle Winery 2013 Dry Rsl,9.14,13.99,750.0,331.0,3025.34,11975.439999999944,9093.499999999958,856.0,94.49999999999977,778.25,8950.099999999944,74.7371286566505,2.5861027190332324,3.958378231868135,9.14,Medium,-7492.84
1128,BROWN-FORMAN CORP,7792,Herradura Reposado Lot 599,35.93,45.99,750.0,84.0,3018.1200000000003,3817.17,1287.72,83.0,65.34,68601.68000000001,799.0499999999997,20.933047257523235,0.9880952380952381,1.2647509045365988,35.93000000000001,Small,-2898.19
9552,M S WALKER INC,35392,Tohu Chard Marlborough NZ,8.38,12.99,750.0,360.0,3016.8,3830.280000000001,1937.6400000000008,272.0,30.299999999999997,55551.819999999985,813.4800000000009,21.238134026755244,0.7555555555555555,1.269649960222753,8.38,Medium,-1919.3600000000001
2000,SOUTHERN WINE & SPIRITS NE,28578,Stella Pinot Grigio Umbria,7.89,11.99,750.0,382.0,3013.98,4292.420000000001,623.4800000000001,358.0,40.290000000000006,19016.59,1278.440000000001,29.78366515858189,0.93717277486911,1.4241700343067973,7.89,Medium,-2442.62
9552,M S WALKER INC,13711,Venta Morales Tempranillo,5.15,9.99,750.0,585.0,3012.7499999999995,5737.030000000001,3518.3200000000024,597.0,66.21999999999991,55551.819999999985,2724.280000000001,47.485894269334494,1.0205128205128204,1.9042502696871635,5.1499999999999995,Medium,-2489.55
1590,DIAGEO CHATEAU ESTATE WINES,42640,The Monterey Vyds Chard,6.8,9.99,750.0,443.0,3012.4,5436.619999999999,3036.990000000002,538.0,59.72999999999993,7259.75,2424.219999999999,44.59057281914129,1.2144469525959367,1.80474704554508,6.8,Medium,-3215.4
17035,PERNOD RICARD USA,24650,Perrier Jouet BE Luxury Case,77.23,111.99,750.0,39.0,3011.9700000000003,8801.219999999998,5867.48,78.0,8.64,123780.21999999997,5789.249999999997,65.77781262143202,2.0,2.922080897220091,77.23,Small,-5984.9400000000005
4425,MARTIGNETTI COMPANIES,14119,Zonin Prosecco Brut,2.16,3.29,187.0,1394.0,3011.040000000001,4382.280000000001,148.04999999999998,1332.0,37.32,144929.24,1371.2399999999998,31.29056107779511,0.9555236728837877,1.4554041128646578,2.1600000000000006,Medium,-1483.1200000000003
3960,DIAGEO NORTH AMERICA INC,258,Ciroc Coconut Vodka,24.28,33.99,1000.0,124.0,3010.7200000000007,4418.700000000001,407.88,130.0,136.5,257032.07000000007,1407.98,31.864122932084094,1.0483870967741935,1.4676555774034117,24.280000000000005,Medium,-3032.4
2000,SOUTHERN WINE & SPIRITS NE,14688,Ferrari-Carano RSV Chard,23.8,35.99,750.0,126.0,2998.8,4273.8499999999985,2515.32,115.0,12.750000000000002,19016.59,1275.0499999999984,29.833756449103237,0.9126984126984127,1.4251867413632113,23.8,Medium,-2611.0
9165,ULTRA BEVERAGE COMPANY LLP,39456,Charles Heidsieck Brut Rose,42.2,64.99,750.0,71.0,2996.2,5291.319999999999,3248.5799999999995,68.0,7.57,68054.70000000003,2295.119999999999,43.37518804381514,0.9577464788732394,1.766010279687604,42.199999999999996,Small,-2798.6000000000004
3960,DIAGEO NORTH AMERICA INC,6432,Shady Fruit Real Ruby Red Gr,0.64,0.99,50.0,4679.0,2994.5599999999995,7928.909999999971,2131.4700000000153,8009.0,63.06999999999985,257032.07000000007,4934.349999999971,62.232387553900715,1.7116905321649925,2.6477712919427137,0.6399999999999999,Large,-446.7600000000002
4425,MARTIGNETTI COMPANIES,24483,Daou Rsv Cab Svgn,35.94,54.99,750.0,83.0,2983.02,3409.38,2419.56,62.0,6.860000000000001,144929.24,426.3600000000001,12.505499533639549,0.7469879518072289,1.1429289780155683,35.94,Small,-2145.2799999999997
10754,PERFECTA WINES,37342,Dunn Vyds Cab Svgn Napa Vly,49.66,74.99,750.0,60.0,2979.6,4274.43,2999.6,57.0,6.3100000000000005,28720.52,1294.8300000000004,30.29246004730456,0.95,1.4345650422875555,49.66,Small,-2770.62
7153,PINE STATE TRADING CO,2301,Glen Moray 25 Yr Portwood,186.04,239.99,750.0,16.0,2976.64,3839.84,2879.88,16.0,12.61,15884.819999999998,863.2000000000003,22.480103337639072,1.0,1.2899913996989896,186.04,Small,-2960.64
